架次编号,时刻_s,经度,纬度,飞行海拔_m,阶段
T019,6475.0,109.17546003400459,23.036888817258305,561.8041381835938,巡航
T019,6480.0,109.17481969601954,23.037216887456296,561.8041381835938,巡航
T019,6485.0,109.1741793580345,23.037544957654287,561.8041381835938,巡航
T019,6490.0,109.17353902004945,23.037873027852278,561.8041381835938,巡航
T019,6495.0,109.1728986820644,23.03820109805027,561.8041381835938,巡航
T019,6500.0,109.17225834407935,23.03852916824826,561.8041381835938,巡航
T019,6505.0,109.1716180060943,23.03885723844625,561.8041381835938,巡航
T019,6510.0,109.17097766810926,23.039185308644242,561.8041381835938,巡航
T019,6515.0,109.17033733012421,23.039513378842237,561.8041381835938,巡航
T019,6520.0,109.16969699213917,23.039841449040228,561.8041381835938,巡航
T019,6525.0,109.16905665415412,23.04016951923822,561.8041381835938,巡航
T019,6530.0,109.1688578,23.0402714,554.9095943453285,下降
T019,6535.0,109.1688578,23.0402714,544.9095943453285,下降
T019,6540.0,109.1688578,23.0402714,534.9095943453285,下降
T019,6545.0,109.1688578,23.0402714,524.9095943453285,下降
T019,6550.0,109.1688578,23.0402714,514.9095943453285,下降
T019,6555.0,109.1688578,23.0402714,504.9095943453285,下降
T019,6560.0,109.1688578,23.0402714,494.9095943453285,下降
T019,6565.0,109.1688578,23.0402714,484.9095943453285,下降
T019,6570.0,109.1688578,23.0402714,474.9095943453285,下降
T019,6575.0,109.1688578,23.0402714,464.9095943453285,下降
T019,6580.0,109.1688578,23.0402714,454.9095943453285,下降
T019,6585.0,109.1688578,23.0402714,444.9095943453285,下降
T019,6590.0,109.1688578,23.0402714,434.9095943453285,下降
T019,6595.0,109.1688578,23.0402714,424.9095943453285,下降
T019,6600.0,109.1688578,23.0402714,414.9095943453285,下降
T019,6605.0,109.1688578,23.0402714,404.9095943453285,下降
T019,6610.0,109.1688578,23.0402714,394.9095943453285,下降
T019,6615.0,109.1688578,23.0402714,384.9095943453285,下降
T019,6620.0,109.1688578,23.0402714,374.9095943453285,下降
T019,6625.0,109.1688578,23.0402714,364.9095943453285,下降
T019,6630.0,109.1688578,23.0402714,354.9095943453285,下降
T019,6635.0,109.1688578,23.0402714,344.9095943453285,下降
T019,6640.0,109.1688578,23.0402714,338.5,投送
T019,6645.0,109.1688578,23.0402714,338.5,投送
T019,6650.0,109.1688578,23.0402714,338.5,投送
T019,6655.0,109.1688578,23.0402714,338.5,投送
T019,6660.0,109.1688578,23.0402714,338.5,投送
T019,6665.0,109.1688578,23.0402714,338.5,投送
T019,6670.0,109.1688578,23.0402714,338.5,投送
T019,6675.0,109.1688578,23.0402714,338.5,投送
T019,6680.0,109.1688578,23.0402714,338.5,投送
T019,6685.0,109.1688578,23.0402714,338.5,投送
T019,6690.0,109.1688578,23.0402714,338.5,投送
T019,6695.0,109.1688578,23.0402714,338.5,投送
T019,6700.0,109.1688578,23.0402714,338.5,投送
T019,6705.0,109.1688578,23.0402714,338.5,投送
T019,6710.0,109.1688578,23.0402714,338.5,投送
T019,6715.0,109.1688578,23.0402714,338.5,投送
T019,6720.0,109.1688578,23.0402714,338.5,投送
T019,6725.0,109.1688578,23.0402714,338.5,投送
T019,6730.0,109.1688578,23.0402714,338.5,投送
T019,6735.0,109.1688578,23.0402714,338.5,投送
T019,6740.0,109.1688578,23.0402714,338.5,投送
T019,6745.0,109.1688578,23.0402714,338.5,投送
T019,6750.0,109.1688578,23.0402714,338.5,投送
T019,6755.0,109.1688578,23.0402714,338.5,投送
T019,6760.0,109.1688578,23.0402714,338.5,投送
T019,6765.0,109.1688578,23.0402714,338.5,投送
T019,6770.0,109.1688578,23.0402714,338.5,投送
T019,6775.0,109.1688578,23.0402714,338.5,投送
T019,6780.0,109.1688578,23.0402714,338.5,投送
T019,6785.0,109.1688578,23.0402714,338.5,投送
T019,6790.0,109.1688578,23.0402714,338.5,投送
T019,6795.0,109.1688578,23.0402714,338.5,投送
T019,6800.0,109.1688578,23.0402714,338.5,投送
T019,6805.0,109.1688578,23.0402714,338.5,投送
T019,6810.0,109.1688578,23.0402714,338.5,投送
T019,6815.0,109.1688578,23.0402714,338.5,投送
T019,6820.0,109.1688578,23.0402714,338.5,投送
T019,6825.0,109.1688578,23.0402714,338.5,投送
T019,6830.0,109.1688578,23.0402714,338.5,投送
T019,6835.0,109.1688578,23.0402714,338.5,投送
T019,6840.0,109.1688578,23.0402714,338.5,投送
T019,6845.0,109.1688578,23.0402714,338.5,投送
T019,6850.0,109.1688578,23.0402714,338.5,投送
T019,6855.0,109.1688578,23.0402714,338.5,投送
T019,6860.0,109.1688578,23.0402714,338.5,投送
T019,6865.0,109.1688578,23.0402714,338.5,投送
T019,6870.0,109.1688578,23.0402714,338.5,投送
T019,6875.0,109.1688578,23.0402714,338.5,投送
T019,6880.0,109.1688578,23.0402714,338.5,投送
T019,6885.0,109.1688578,23.0402714,338.5,投送
T019,6890.0,109.1688578,23.0402714,338.5,投送
T019,6895.0,109.1688578,23.0402714,338.5,投送
T019,6900.0,109.1688578,23.0402714,338.5,投送
T019,6905.0,109.1688578,23.0402714,338.5,投送
T019,6910.0,109.1688578,23.0402714,338.5,投送
T019,6915.0,109.1688578,23.0402714,338.5,投送
T019,6920.0,109.1688578,23.0402714,338.5,投送
T019,6925.0,109.1688578,23.0402714,338.5,投送
T019,6930.0,109.1688578,23.0402714,338.5,投送
T019,6935.0,109.1688578,23.0402714,338.5,投送
T019,6940.0,109.1688578,23.0402714,338.5,投送
T019,6945.0,109.1688578,23.0402714,338.5,投送
T019,6950.0,109.1688578,23.0402714,338.5,投送
T019,6955.0,109.1688578,23.0402714,338.5,投送
T019,6960.0,109.1688578,23.0402714,338.5,投送
T019,6965.0,109.1688578,23.0402714,338.5,投送
T019,6970.0,109.1688578,23.0402714,338.5,投送
T019,6975.0,109.1688578,23.0402714,338.5,投送
T019,6980.0,109.1688578,23.0402714,338.5,投送
T019,6985.0,109.1688578,23.0402714,338.5,投送
T019,6990.0,109.1688578,23.0402714,338.5,投送
T019,6995.0,109.1688578,23.0402714,338.5,投送
T019,7000.0,109.1688578,23.0402714,338.5,投送
T019,7005.0,109.1688578,23.0402714,338.5,投送
T019,7010.0,109.1688578,23.0402714,338.5,投送
T019,7015.0,109.1688578,23.0402714,338.5,投送
T019,7020.0,109.1688578,23.0402714,338.5,投送
T019,7025.0,109.1688578,23.0402714,338.5,投送
T019,7030.0,109.1688578,23.0402714,338.5,投送
T019,7035.0,109.1688578,23.0402714,340.48800706833936,爬升
T019,7040.0,109.1688578,23.0402714,352.98800706833936,爬升
T019,7045.0,109.1688578,23.0402714,365.48800706833936,爬升
T019,7050.0,109.1688578,23.0402714,377.98800706833936,爬升
T019,7055.0,109.1688578,23.0402714,390.48800706833936,爬升
T019,7060.0,109.1688578,23.0402714,402.98800706833936,爬升
T019,7065.0,109.1688578,23.0402714,415.48800706833936,爬升
T019,7070.0,109.1688578,23.0402714,427.98800706833936,爬升
T019,7075.0,109.1688578,23.0402714,440.48800706833936,爬升
T019,7080.0,109.1688578,23.0402714,452.98800706833936,爬升
T019,7085.0,109.1688578,23.0402714,465.48800706833936,爬升
T019,7090.0,109.1688578,23.0402714,477.98800706833936,爬升
T019,7095.0,109.1688578,23.0402714,490.48800706833936,爬升
T019,7100.0,109.1688578,23.0402714,502.98800706833936,爬升
T019,7105.0,109.1688578,23.0402714,515.4880070683394,爬升
T019,7110.0,109.1688578,23.0402714,527.9880070683394,爬升
T019,7115.0,109.1688578,23.0402714,540.4880070683394,爬升
T019,7120.0,109.1688578,23.0402714,552.9880070683394,爬升
T019,7125.0,109.1690465136943,23.04017471459245,561.8041381835938,巡航
T019,7130.0,109.16968685167934,23.03984664439446,561.8041381835938,巡航
T019,7135.0,109.1703271896644,23.039518574196467,561.8041381835938,巡航
T019,7140.0,109.17096752764945,23.039190503998476,561.8041381835938,巡航
T019,7145.0,109.1716078656345,23.038862433800485,561.8041381835938,巡航
T019,7150.0,109.17224820361955,23.038534363602494,561.8041381835938,巡航
T019,7155.0,109.17288854160459,23.038206293404503,561.8041381835938,巡航
T019,7160.0,109.17352887958964,23.037878223206512,561.8041381835938,巡航
T019,7165.0,109.17416921757469,23.037550153008517,561.8041381835938,巡航
T019,7170.0,109.17480955555973,23.037222082810526,561.8041381835938,巡航
T019,7175.0,109.17544989354478,23.036894012612535,561.8041381835938,巡航
T019,7180.0,109.17609023152983,23.036565942414544,561.8041381835938,巡航
T019,7185.0,109.17673056951487,23.036237872216553,561.8041381835938,巡航
T019,7190.0,109.17737090749992,23.035909802018562,561.8041381835938,巡航
T019,7195.0,109.17801124548497,23.03558173182057,561.8041381835938,巡航
T019,7200.0,109.17865158347001,23.03525366162258,561.8041381835938,巡航
T019,7205.0,109.17929192145506,23.03492559142459,561.8041381835938,巡航
T019,7210.0,109.17993225944011,23.034597521226598,561.8041381835938,巡航
T019,7215.0,109.18057259742515,23.034269451028603,561.8041381835938,巡航
T019,7220.0,109.1812129354102,23.033941380830612,561.8041381835938,巡航
T019,7225.0,109.18185327339525,23.03361331063262,561.8041381835938,巡航
T019,7230.0,109.1824936113803,23.03328524043463,561.8041381835938,巡航
T019,7235.0,109.18313394936534,23.03295717023664,561.8041381835938,巡航
T019,7240.0,109.18377428735039,23.032629100038648,561.8041381835938,巡航
T019,7245.0,109.18441462533544,23.032301029840657,561.8041381835938,巡航
T019,7250.0,109.18505496332048,23.031972959642665,561.8041381835938,巡航
T019,7255.0,109.18569530130553,23.031644889444674,561.8041381835938,巡航
T019,7260.0,109.18633563929058,23.031316819246683,561.8041381835938,巡航
T019,7265.0,109.18697597727562,23.030988749048692,561.8041381835938,巡航
T019,7270.0,109.18761631526067,23.030660678850698,561.8041381835938,巡航
T019,7275.0,109.18825665324572,23.030332608652706,561.8041381835938,巡航
T019,7280.0,109.18889699123076,23.030004538454715,561.8041381835938,巡航
T019,7285.0,109.18953732921581,23.029676468256724,561.8041381835938,巡航
T019,7290.0,109.19017766720086,23.029348398058733,561.8041381835938,巡航
T019,7295.0,109.1908180051859,23.029020327860742,561.8041381835938,巡航
T019,7300.0,109.19145834317095,23.02869225766275,561.8041381835938,巡航
T019,7305.0,109.192098681156,23.02836418746476,561.8041381835938,巡航
T019,7310.0,109.19273901914104,23.02803611726677,561.8041381835938,巡航
T019,7315.0,109.19337935712609,23.027708047068778,561.8041381835938,巡航
T019,7320.0,109.19401969511114,23.027379976870783,561.8041381835938,巡航
T019,7325.0,109.19466003309618,23.027051906672792,561.8041381835938,巡航
T019,7330.0,109.19530037108123,23.0267238364748,561.8041381835938,巡航
T019,7335.0,109.19594070906628,23.02639576627681,561.8041381835938,巡航
T019,7340.0,109.19658104705132,23.02606769607882,561.8041381835938,巡航
T019,7345.0,109.19722138503637,23.025739625880828,561.8041381835938,巡航
T019,7350.0,109.19786172302142,23.025411555682837,561.8041381835938,巡航
T019,7355.0,109.19850206100647,23.025083485484846,561.8041381835938,巡航
T019,7360.0,109.19914239899151,23.024755415286855,561.8041381835938,巡航
T019,7365.0,109.19978273697656,23.024427345088863,561.8041381835938,巡航
T019,7370.0,109.2004230749616,23.024099274890872,561.8041381835938,巡航
T019,7375.0,109.20106341294665,23.023771204692878,561.8041381835938,巡航
T019,7380.0,109.2017037509317,23.023443134494887,561.8041381835938,巡航
T019,7385.0,109.20234408891675,23.023115064296896,561.8041381835938,巡航
T019,7390.0,109.20298442690179,23.022786994098905,561.8041381835938,巡航
T019,7395.0,109.20362476488684,23.022458923900913,561.8041381835938,巡航
T019,7400.0,109.20426510287189,23.022130853702922,561.8041381835938,巡航
T019,7405.0,109.20490544085693,23.02180278350493,561.8041381835938,巡航
T019,7410.0,109.20554577884198,23.02147471330694,561.8041381835938,巡航
T019,7415.0,109.20618611682703,23.02114664310895,561.8041381835938,巡航
T019,7420.0,109.20682645481207,23.020818572910958,561.8041381835938,巡航
T019,7425.0,109.20746679279712,23.020490502712963,561.8041381835938,巡航
T019,7430.0,109.20810713078217,23.020162432514972,561.8041381835938,巡航
T019,7435.0,109.20874746876721,23.01983436231698,561.8041381835938,巡航
T019,7440.0,109.20938780675226,23.01950629211899,561.8041381835938,巡航
T019,7445.0,109.21002814473731,23.019178221921,561.8041381835938,巡航
T019,7450.0,109.21066848272235,23.018850151723008,561.8041381835938,巡航
T019,7455.0,109.2113088207074,23.018522081525017,561.8041381835938,巡航
T019,7460.0,109.21194915869245,23.018194011327026,561.8041381835938,巡航
T019,7465.0,109.2125894966775,23.017865941129035,561.8041381835938,巡航
T019,7470.0,109.21322983466254,23.017537870931044,561.8041381835938,巡航
T019,7475.0,109.21387017264759,23.01720980073305,561.8041381835938,巡航
T019,7480.0,109.21451051063264,23.016881730535058,561.8041381835938,巡航
T019,7485.0,109.21515084861768,23.016553660337067,561.8041381835938,巡航
T019,7490.0,109.21579118660273,23.016225590139076,561.8041381835938,巡航
T019,7495.0,109.21643152458778,23.015897519941085,561.8041381835938,巡航
T019,7500.0,109.21707186257282,23.015569449743094,561.8041381835938,巡航
T019,7505.0,109.21771220055787,23.015241379545103,561.8041381835938,巡航
T019,7510.0,109.21835253854292,23.01491330934711,561.8041381835938,巡航
T019,7515.0,109.21899287652796,23.01458523914912,561.8041381835938,巡航
T019,7520.0,109.21963321451301,23.01425716895113,561.8041381835938,巡航
T019,7525.0,109.22027355249806,23.013929098753138,561.8041381835938,巡航
T019,7530.0,109.2209138904831,23.013601028555144,561.8041381835938,巡航
T019,7535.0,109.22155422846815,23.013272958357152,561.8041381835938,巡航
T019,7540.0,109.2221945664532,23.01294488815916,561.8041381835938,巡航
T019,7545.0,109.22283490443824,23.01261681796117,561.8041381835938,巡航
T019,7550.0,109.22347524242329,23.01228874776318,561.8041381835938,巡航
T019,7555.0,109.22411558040834,23.011960677565188,561.8041381835938,巡航
T019,7560.0,109.22475591839338,23.011632607367197,561.8041381835938,巡航
T019,7565.0,109.22539625637843,23.011304537169206,561.8041381835938,巡航
T019,7570.0,109.22603659436348,23.010976466971215,561.8041381835938,巡航
T019,7575.0,109.22667693234852,23.010648396773224,561.8041381835938,巡航
T019,7580.0,109.22731727033357,23.01032032657523,561.8041381835938,巡航
T019,7585.0,109.22795760831862,23.009992256377238,561.8041381835938,巡航
T019,7590.0,109.22859794630367,23.009664186179247,561.8041381835938,巡航
T019,7595.0,109.22923828428871,23.009336115981256,561.8041381835938,巡航
T019,7600.0,109.22987862227376,23.009008045783265,561.8041381835938,巡航
T019,7605.0,109.2305189602588,23.008679975585274,561.8041381835938,巡航
T019,7610.0,109.2308517,23.0085095,557.0004524577544,下降
T019,7615.0,109.2308517,23.0085095,547.0004524577544,下降
T019,7620.0,109.2308517,23.0085095,537.0004524577544,下降
T019,7625.0,109.2308517,23.0085095,527.0004524577544,下降
T019,7630.0,109.2308517,23.0085095,517.0004524577542,下降
T019,7635.0,109.2308517,23.0085095,507.00045245775425,下降
T019,7640.0,109.2308517,23.0085095,497.00045245775425,下降
T019,7645.0,109.2308517,23.0085095,487.00045245775425,下降
T019,7650.0,109.2308517,23.0085095,477.00045245775425,下降
T019,7655.0,109.2308517,23.0085095,467.0004524577542,下降
T019,7660.0,109.2308517,23.0085095,457.0004524577542,下降
T019,7665.0,109.2308517,23.0085095,447.0004524577542,下降
T019,7670.0,109.2308517,23.0085095,437.00045245775414,下降
T019,7675.0,109.2308517,23.0085095,427.00045245775414,下降
T019,7680.0,109.2308517,23.0085095,417.00045245775414,下降
T019,7685.0,109.2308517,23.0085095,407.00045245775414,下降
T019,7690.0,109.2308517,23.0085095,397.0004524577541,下降
T019,7695.0,109.2308517,23.0085095,387.000452457754,下降
T019,7700.0,109.2308517,23.0085095,377.000452457754,下降
T019,7705.0,109.2308517,23.0085095,367.000452457754,下降
T019,7710.0,109.2308517,23.0085095,357.000452457754,下降
T019,7715.0,109.2308517,23.0085095,347.000452457754,下降
T019,7720.0,109.2308517,23.0085095,337.00045245775397,下降
T019,7725.0,109.2308517,23.0085095,327.00045245775397,下降
T019,7730.0,109.2308517,23.0085095,317.0004524577539,下降
T019,7735.0,109.2308517,23.0085095,307.0004524577539,下降
T019,7740.0,109.2308517,23.0085095,297.0004524577539,下降
T019,7745.0,109.2308517,23.0085095,287.0004524577539,下降
T019,7750.0,109.2308517,23.0085095,277.0004524577539,下降
T019,7755.0,109.2308517,23.0085095,267.00045245775385,下降
T019,7760.0,109.2308517,23.0085095,257.00045245775385,下降
T019,7765.0,109.2308517,23.0085095,247.00045245775385,下降
T019,7770.0,109.2308517,23.0085095,237.0004524577538,下降
T019,7775.0,109.2308517,23.0085095,227.0004524577538,下降
T019,7780.0,109.2308517,23.0085095,217.0004524577538,下降
T019,7785.0,109.2308517,23.0085095,207.00045245775374,下降
T019,7790.0,109.2308517,23.0085095,197.00045245775374,下降
T019,7795.0,109.2308517,23.0085095,187.00045245775374,下降
T019,7800.0,109.2308517,23.0085095,177.00045245775368,下降
T019,7805.0,109.2308517,23.0085095,167.00045245775368,下降
T019,7810.0,109.2308517,23.0085095,157.00045245775368,下降
T019,7815.0,109.2308517,23.0085095,147.00045245775362,下降
T019,7820.0,109.2308517,23.0085095,137.00045245775362,下降
T020,3805.0,109.2308517,23.0085095,127.71172366565607,爬升
T020,3810.0,109.2308517,23.0085095,142.71172366565608,爬升
T020,3815.0,109.2308517,23.0085095,157.7117236656561,爬升
T020,3820.0,109.2308517,23.0085095,172.71172366565614,爬升
T020,3825.0,109.2308517,23.0085095,187.71172366565617,爬升
T020,3830.0,109.2308517,23.0085095,202.71172366565617,爬升
T020,3835.0,109.2308517,23.0085095,217.71172366565622,爬升
T020,3840.0,109.2308517,23.0085095,232.71172366565622,爬升
T020,3845.0,109.2308517,23.0085095,247.71172366565628,爬升
T020,3850.0,109.2308517,23.0085095,262.7117236656563,爬升
T020,3855.0,109.2308517,23.0085095,277.7117236656563,爬升
T020,3860.0,109.2308517,23.0085095,292.71172366565634,爬升
T020,3865.0,109.2308517,23.0085095,307.71172366565634,爬升
T020,3870.0,109.23106579841333,23.008987296191922,311.21807861328125,巡航
T020,3875.0,109.2313452116182,23.009610853196353,311.21807861328125,巡航
T020,3880.0,109.23162462482308,23.010234410200784,311.21807861328125,巡航
T020,3885.0,109.23190403802798,23.01085796720521,311.21807861328125,巡航
T020,3890.0,109.23218345123286,23.011481524209643,311.21807861328125,巡航
T020,3895.0,109.23246286443774,23.012105081214074,311.21807861328125,巡航
T020,3900.0,109.23274227764261,23.012728638218505,311.21807861328125,巡航
T020,3905.0,109.2330216908475,23.013352195222932,311.21807861328125,巡航
T020,3910.0,109.23330110405239,23.013975752227363,311.21807861328125,巡航
T020,3915.0,109.23358051725727,23.014599309231794,311.21807861328125,巡航
T020,3920.0,109.23385993046215,23.015222866236225,311.21807861328125,巡航
T020,3925.0,109.23413934366702,23.015846423240657,311.21807861328125,巡航
T020,3930.0,109.23441875687192,23.016469980245084,311.21807861328125,巡航
T020,3935.0,109.2346981700768,23.017093537249515,311.21807861328125,巡航
T020,3940.0,109.23497758328168,23.017717094253946,311.21807861328125,巡航
T020,3945.0,109.23525699648656,23.018340651258377,311.21807861328125,巡航
T020,3950.0,109.23553640969143,23.018964208262805,311.21807861328125,巡航
T020,3955.0,109.23581582289633,23.019587765267236,311.21807861328125,巡航
T020,3960.0,109.2360952361012,23.020211322271667,311.21807861328125,巡航
T020,3965.0,109.23637464930609,23.020834879276098,311.21807861328125,巡航
T020,3970.0,109.23665406251096,23.02145843628053,311.21807861328125,巡航
T020,3975.0,109.23693347571584,23.022081993284957,311.21807861328125,巡航
T020,3980.0,109.23721288892074,23.022705550289388,311.21807861328125,巡航
T020,3985.0,109.23749230212562,23.02332910729382,311.21807861328125,巡航
T020,3990.0,109.2377717153305,23.02395266429825,311.21807861328125,巡航
T020,3995.0,109.23805112853537,23.024576221302677,311.21807861328125,巡航
T020,4000.0,109.23833054174025,23.02519977830711,311.21807861328125,巡航
T020,4005.0,109.23860995494515,23.02582333531154,311.21807861328125,巡航
T020,4010.0,109.23888936815003,23.02644689231597,311.21807861328125,巡航
T020,4015.0,109.2391687813549,23.0270704493204,311.21807861328125,巡航
T020,4020.0,109.23944819455978,23.02769400632483,311.21807861328125,巡航
T020,4025.0,109.23972760776466,23.02831756332926,311.21807861328125,巡航
T020,4030.0,109.24000702096956,23.02894112033369,311.21807861328125,巡航
T020,4035.0,109.24028643417444,23.029564677338122,311.21807861328125,巡航
T020,4040.0,109.24056584737932,23.03018823434255,311.21807861328125,巡航
T020,4045.0,109.2408452605842,23.03081179134698,311.21807861328125,巡航
T020,4050.0,109.24112467378909,23.031435348351412,311.21807861328125,巡航
T020,4055.0,109.24140408699397,23.032058905355843,311.21807861328125,巡航
T020,4060.0,109.24168350019885,23.032682462360274,311.21807861328125,巡航
T020,4065.0,109.24196291340373,23.0333060193647,311.21807861328125,巡航
T020,4070.0,109.2422423266086,23.033929576369133,311.21807861328125,巡航
T020,4075.0,109.2425217398135,23.034553133373564,311.21807861328125,巡航
T020,4080.0,109.24280115301838,23.035176690377995,311.21807861328125,巡航
T020,4085.0,109.24308056622326,23.035800247382422,311.21807861328125,巡航
T020,4090.0,109.24335997942813,23.036423804386853,311.21807861328125,巡航
T020,4095.0,109.24363939263301,23.037047361391284,311.21807861328125,巡航
T020,4100.0,109.24391880583791,23.037670918395715,311.21807861328125,巡航
T020,4105.0,109.24419821904279,23.038294475400146,311.21807861328125,巡航
T020,4110.0,109.24447763224767,23.038918032404574,311.21807861328125,巡航
T020,4115.0,109.24475704545254,23.039541589409005,311.21807861328125,巡航
T020,4120.0,109.24503645865742,23.040165146413436,311.21807861328125,巡航
T020,4125.0,109.24531587186232,23.040788703417867,311.21807861328125,巡航
T020,4130.0,109.2455952850672,23.041412260422295,311.21807861328125,巡航
T020,4135.0,109.24587469827208,23.042035817426726,311.21807861328125,巡航
T020,4140.0,109.24615411147695,23.042659374431157,311.21807861328125,巡航
T020,4145.0,109.24643352468183,23.043282931435588,311.21807861328125,巡航
T020,4150.0,109.24671293788673,23.04390648844002,311.21807861328125,巡航
T020,4155.0,109.2469923510916,23.044530045444446,311.21807861328125,巡航
T020,4160.0,109.24727176429649,23.045153602448877,311.21807861328125,巡航
T020,4165.0,109.24755117750136,23.04577715945331,311.21807861328125,巡航
T020,4170.0,109.24783059070626,23.04640071645774,311.21807861328125,巡航
T020,4175.0,109.24811000391114,23.047024273462167,311.21807861328125,巡航
T020,4180.0,109.24838941711602,23.047647830466598,311.21807861328125,巡航
T020,4185.0,109.2486688303209,23.04827138747103,311.21807861328125,巡航
T020,4190.0,109.24894824352577,23.04889494447546,311.21807861328125,巡航
T020,4195.0,109.24922765673067,23.04951850147989,311.21807861328125,巡航
T020,4200.0,109.24950706993555,23.05014205848432,311.21807861328125,巡航
T020,4205.0,109.24978648314043,23.05076561548875,311.21807861328125,巡航
T020,4210.0,109.2500658963453,23.05138917249318,311.21807861328125,巡航
T020,4215.0,109.25034530955018,23.052012729497612,311.21807861328125,巡航
T020,4220.0,109.25062472275508,23.05263628650204,311.21807861328125,巡航
T020,4225.0,109.25090413595996,23.05325984350647,311.21807861328125,巡航
T020,4230.0,109.25118354916484,23.0538834005109,311.21807861328125,巡航
T020,4235.0,109.25146296236971,23.054506957515333,311.21807861328125,巡航
T020,4240.0,109.2517423755746,23.055130514519764,311.21807861328125,巡航
T020,4245.0,109.25202178877949,23.05575407152419,311.21807861328125,巡航
T020,4250.0,109.25230120198437,23.056377628528622,311.21807861328125,巡航
T020,4255.0,109.25258061518925,23.057001185533053,311.21807861328125,巡航
T020,4260.0,109.25286002839412,23.057624742537485,311.21807861328125,巡航
T020,4265.0,109.253139441599,23.058248299541912,311.21807861328125,巡航
T020,4270.0,109.2534188548039,23.058871856546343,311.21807861328125,巡航
T020,4275.0,109.25369826800878,23.059495413550774,311.21807861328125,巡航
T020,4280.0,109.25397768121366,23.060118970555205,311.21807861328125,巡航
T020,4285.0,109.25425709441853,23.060742527559636,311.21807861328125,巡航
T020,4290.0,109.25453650762341,23.061366084564064,311.21807861328125,巡航
T020,4295.0,109.2548159208283,23.061989641568495,311.21807861328125,巡航
T020,4300.0,109.25509533403319,23.062613198572926,311.21807861328125,巡航
T020,4305.0,109.25537474723806,23.063236755577357,311.21807861328125,巡航
T020,4310.0,109.25565416044294,23.063860312581784,311.21807861328125,巡航
T020,4315.0,109.25593357364784,23.064483869586216,311.21807861328125,巡航
T020,4320.0,109.25621298685272,23.065107426590647,311.21807861328125,巡航
T020,4325.0,109.2564924000576,23.065730983595078,311.21807861328125,巡航
T020,4330.0,109.25677181326247,23.06635454059951,311.21807861328125,巡航
T020,4335.0,109.25705122646735,23.066978097603936,311.21807861328125,巡航
T020,4340.0,109.25733063967225,23.067601654608367,311.21807861328125,巡航
T020,4345.0,109.25761005287713,23.0682252116128,311.21807861328125,巡航
T020,4350.0,109.257889466082,23.06884876861723,311.21807861328125,巡航
T020,4355.0,109.25816887928688,23.069472325621657,311.21807861328125,巡航
T020,4360.0,109.25844829249176,23.070095882626088,311.21807861328125,巡航
T020,4365.0,109.2585519,23.0703271,303.3531274594297,下降
T020,4370.0,109.2585519,23.0703271,290.8531274594295,下降
T020,4375.0,109.2585519,23.0703271,278.3531274594294,下降
T020,4380.0,109.2585519,23.0703271,265.8531274594293,下降
T020,4385.0,109.2585519,23.0703271,253.35312745942917,下降
T020,4390.0,109.2585519,23.0703271,240.85312745942906,下降
T020,4395.0,109.2585519,23.0703271,228.35312745942892,下降
T020,4400.0,109.2585519,23.0703271,219.5,投送
T020,4405.0,109.2585519,23.0703271,219.5,投送
T020,4410.0,109.2585519,23.0703271,219.5,投送
T020,4415.0,109.2585519,23.0703271,219.5,投送
T020,4420.0,109.2585519,23.0703271,219.5,投送
T020,4425.0,109.2585519,23.0703271,219.5,投送
T020,4430.0,109.2585519,23.0703271,219.5,投送
T020,4435.0,109.2585519,23.0703271,219.5,投送
T020,4440.0,109.2585519,23.0703271,219.5,投送
T020,4445.0,109.2585519,23.0703271,219.5,投送
T020,4450.0,109.2585519,23.0703271,219.5,投送
T020,4455.0,109.2585519,23.0703271,219.5,投送
T020,4460.0,109.2585519,23.0703271,219.5,投送
T020,4465.0,109.2585519,23.0703271,219.5,投送
T020,4470.0,109.2585519,23.0703271,219.5,投送
T020,4475.0,109.2585519,23.0703271,219.5,投送
T020,4480.0,109.2585519,23.0703271,219.5,投送
T020,4485.0,109.2585519,23.0703271,219.5,投送
T020,4490.0,109.2585519,23.0703271,219.5,投送
T020,4495.0,109.2585519,23.0703271,219.5,投送
T020,4500.0,109.2585519,23.0703271,219.5,投送
T020,4505.0,109.2585519,23.0703271,219.5,投送
T020,4510.0,109.2585519,23.0703271,219.5,投送
T020,4515.0,109.2585519,23.0703271,219.5,投送
T020,4520.0,109.2585519,23.0703271,219.5,投送
T020,4525.0,109.2585519,23.0703271,219.5,投送
T020,4530.0,109.2585519,23.0703271,219.5,投送
T020,4535.0,109.2585519,23.0703271,219.5,投送
T020,4540.0,109.2585519,23.0703271,219.5,投送
T020,4545.0,109.2585519,23.0703271,219.5,投送
T020,4550.0,109.2585519,23.0703271,219.5,投送
T020,4555.0,109.2585519,23.0703271,219.5,投送
T020,4560.0,109.2585519,23.0703271,219.5,投送
T020,4565.0,109.2585519,23.0703271,219.5,投送
T020,4570.0,109.2585519,23.0703271,219.5,投送
T020,4575.0,109.2585519,23.0703271,219.5,投送
T020,4580.0,109.2585519,23.0703271,219.5,投送
T020,4585.0,109.2585519,23.0703271,219.5,投送
T020,4590.0,109.2585519,23.0703271,219.5,投送
T020,4595.0,109.2585519,23.0703271,219.5,投送
T020,4600.0,109.2585519,23.0703271,219.5,投送
T020,4605.0,109.2585519,23.0703271,219.5,投送
T020,4610.0,109.2585519,23.0703271,223.8762470486854,爬升
